graph,coef,lb95,ub95,interaction,interactionss,ene,avg,iden1,iden2,iden3,policy_1,policy_2,order_1,order_2
Date=22053,1.047355,-.1392167,2.233927,0,0,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22053,,,
Date=22046,.8794028,.6956947999999999,1.063111,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22046,,,
Date=22045,.9720905,.7904871999999999,1.153694,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22045,,,
Date=22058,1.218571,.9749041000000001,1.462238,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22058,,,
Date=22024,.2401798,.1521131,.3282464,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22024,,,
Date=22056,.9180861,.7510254,1.085147,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22056,,,
Date=22042,.6464853,.4486121,.8443584,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22042,,,
Date=22055,1.21433,1.019233,1.409427,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22055,,,
Date=22060,1.563577,.3657898,2.761363,0,1,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22060,,,
Date=22061,1.193467,1.016826,1.370107,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22061,,,
Date=22019,.0808819,-.0351093,.196873,0,0,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22019,,,
Date=22066,1.220016,1.053194,1.386838,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22066,,,
Date=22019,.1852145,.1008046,.2696243,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22019,,,
Date=22026,.2859665,.2045018,.3674312,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22026,,,
Date=22045,.9216777,.5011687,1.342187,0,1,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22045,,,
Date=22060,1.599556,1.362632,1.836481,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22060,,,
Date=22048,.7545946,.570641,.9385482000000001,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22048,,,
Date=22054,.8636275,-.193532,1.920787,0,0,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22054,,,
Date=22063,1.258756,1.045728,1.471784,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22063,,,
Date=22045,.9988822000000001,.8153228,1.182442,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22045,,,
Date=22028,.3972857,.3053937,.4891777,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22028,,,
Date=22026,.2791588,.1979243,.3603933,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22026,,,
Date=22051,.8783452,.6896390999999999,1.067051,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22051,,,
Date=22024,.2882519,.1939245,.3825793,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22024,,,
Date=22066,1.055342,.8876045,1.223079,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22066,,,
Date=22061,1.189786,.9964426,1.38313,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22061,,,
Date=22050,1.12756,.9161631,1.338957,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22050,,,
Date=22060,1.713978,1.471562,1.956393,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22060,,,
Date=22038,.5654955,.447105,.683886,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22038,,,
Date=22064,1.273365,1.06572,1.48101,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22064,,,
Date=22020,.2151632,.1075506,.3227758,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22020,,,
Date=22021,.1595205,-.9859586,1.305,0,0,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22021,,,
Date=22058,1.258662,1.008742,1.508582,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22058,,,
Date=22065,1.275994,1.082834,1.469154,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22065,,,
Date=22016,.0435978,-.0217547,.1089502,0,0,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22016,,,
Date=22029,.4616434,.3443703,.5789164999999999,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22029,,,
Date=22067,2.525381,2.12859,2.922171,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22067,,,
Date=22073,1.631998,.6091613,2.654834,0,1,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22073,,,
Date=22024,.2411349,.1530952,.3291745,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22024,,,
Date=22032,.5251293,-1.273494,2.323752,0,0,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22032,,,
Date=22050,1.158823,.9538928,1.363753,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22050,,,
Date=22063,1.146348,.9569315,1.335764,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22063,,,
Date=22052,.8125872,.6778807,.9472938,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22052,,,
Date=22029,.4354098,.3195364,.5512832,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22029,,,
Date=22022,.1008431,.0402669,.1614192,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22022,,,
Date=22047,.5465254000000001,.3981684,.6948824,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22047,,,
Date=22027,.3638632,.2685366,.4591898,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22027,,,
Date=22067,2.524156,2.12352,2.924792,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22067,,,
Date=22030,.4771943,.3552159,.5991727,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22030,,,
Date=22038,.6421102,.5145699,.7696505,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22038,,,
Date=22066,1.196305,1.022338,1.370272,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22066,,,
Date=22016,.0435636,-.0215934,.1087205,0,0,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22016,,,
Date=22030,.4900439,.3696027,.6104851,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22030,,,
Date=22015,.1465299,.0523411,.2407186,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22015,,,
Date=22041,.6896277,.5600429,.8192125,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22041,,,
Date=22055,1.329466,1.133574,1.525359,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22055,,,
Date=22035,.6261447999999999,.4762519,.7760377000000001,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22035,,,
Date=22015,.0372934,-.0767464,.1513331,0,0,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22015,,,
Date=22024,.2100462,.1244861,.2956062,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22024,,,
Date=22050,1.114922,.9070298999999999,1.322814,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22050,,,
Date=22066,1.145117,.9842402,1.305994,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22066,,,
Date=22025,.381622,.3044222,.4588218,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22025,,,
Date=22019,.1813877,.0970139,.2657615,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22019,,,
Date=22041,.664124,.5463202,.7819279,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22041,,,
Date=22068,1.607497,1.335877,1.879118,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22068,,,
Date=22064,1.393322,1.18543,1.601214,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22064,,,
Date=22070,1.682943,1.40332,1.962567,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22070,,,
Date=22036,.7770757,.628217,.9259345,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22036,,,
Date=22017,.0781629,.0248264,.1314993,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22017,,,
Date=22028,.3774789,.2866575,.4683004,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22028,,,
Date=22071,1.925978,1.600284,2.251671,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22071,,,
Date=22019,.1963603,.1050916,.2876289,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22019,,,
Date=22030,.3026884,.1484191,.4569576,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22030,,,
Date=22059,1.096697,.9281964,1.265198,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22059,,,
Date=22068,1.611097,1.349767,1.872427,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22068,,,
Date=22073,1.817643,1.542376,2.09291,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22073,,,
Date=22015,.1432264,.0489852,.2374676,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22015,,,
Date=22048,.8479271,.671724,1.02413,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22048,,,
Date=22016,.0568837,-.0136619,.1274294,0,0,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22016,,,
Date=22031,.2971144,-.9574208,1.55165,0,0,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22031,,,
Date=22067,2.374313,1.971774,2.776853,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22067,,,
Date=22017,.0852066,.0317517,.1386614,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22017,,,
Date=22040,.7582043000000001,.5743591,.9420495,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22040,,,
Date=22059,1.123852,.9354776,1.312226,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22059,,,
Date=22049,.8267267,.6821681000000001,.9712854,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22049,,,
Date=22071,2.060924,1.743101,2.378747,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22071,,,
Date=22029,.483597,.3613825,.6058116,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22029,,,
Date=22066,1.154958,.9936445,1.316271,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22066,,,
Date=22031,.43863,.3139728,.5632872,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22031,,,
Date=22064,1.361289,1.154515,1.568064,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22064,,,
Date=22021,.2571478,.1631643,.3511313,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22021,,,
Date=22041,.7330347,.6071417,.8589277,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22041,,,
Date=22044,.6357827,.4816354,.7899299,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22044,,,
Date=22053,1.04712,.8632816,1.230958,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22053,,,
Date=22061,1.051184,-.0239649,2.126333,0,0,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22061,,,
Date=22068,1.647852,1.380885,1.914819,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22068,,,
Date=22062,1.319431,.9728137,1.666048,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22062,,,
Date=22032,.7173688,.5705896,.864148,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22032,,,
Date=22054,1.006096,.8465717,1.165621,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22054,,,
Date=22035,.6553152,.4981851,.8124454,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22035,,,
Date=22046,.8406086,.6397883,1.041429,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22046,,,
Date=22057,1.279596,1.080609,1.478582,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22057,,,
Date=22046,.9572262,.7751535000000001,1.139299,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22046,,,
Date=22064,1.237219,1.024594,1.449845,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22064,,,
Date=22073,1.793995,1.514794,2.073196,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22073,,,
Date=22048,.7171932,.5198472,.9145393000000001,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22048,,,
Date=22031,.4046818,.2909239,.5184396999999999,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22031,,,
Date=22059,1.148014,.9642519000000001,1.331776,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22059,,,
Date=22058,1.088,.8284374,1.347562,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22058,,,
Date=22018,.165468,.0883046,.2426314,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22018,,,
Date=22060,1.757147,1.508243,2.006051,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22060,,,
Date=22030,.3941509,.278002,.5102998,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22030,,,
Date=22063,1.133065,.3290158,1.937114,0,1,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22063,,,
Date=22059,1.106712,.9376861,1.275739,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22059,,,
Date=22069,1.632675,1.411872,1.853479,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22069,,,
Date=22044,.8099498000000001,.6510688,.9688307,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22044,,,
Date=22042,.6776402,.5076173,.8476630000000001,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22042,,,
Date=22061,1.077595,.9018693,1.253321,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22061,,,
Date=22025,.3077359,-1.016664,1.632136,0,0,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22025,,,
Date=22066,1.172163,.9972198,1.347107,0,1,83452,.7758597,covid_1_pc,mobility,m5_lags,Date=22066,,,
Date=22067,2.410644,2.016116,2.805171,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22067,,,
Date=22039,.6790579,.5468477,.8112681,0,1,83452,.7758597,covid_1_pc,checkpoints,m5_lags,Date=22039,,,
Date=22034,.3734726,-.6133835,1.360329,0,0,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22034,,,
Date=22053,1.241071,1.063655,1.418487,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22053,,,
Date=22072,1.979193,1.597834,2.360553,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22072,,,
Date=22062,1.288402,.9543932000000001,1.62241,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22062,,,
Date=22041,.6913164000000001,.5728442,.8097887,0,1,83452,.7758597,covid_1_pc,curfew,m5_lags,Date=22041,,,
Date=22052,.8603414,.7177257,1.002957,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22052,,,
Date=22061,1.17013,.9933448,1.346916,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22061,,,
Date=22056,1.076625,.9000246,1.253225,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22056,,,
Date=22025,.3360986,.2536261,.4185711,0,1,83452,.7758597,covid_1_pc,fines,m5_lags,Date=22025,,,
Date=22047,.7382072,.6045535,.8718608,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22047,,,
Date=22018,.2028517,.1260456,.2796579,0,1,83452,.7758597,covid_1_pc,public places,m5_lags,Date=22018,,,
Date=22025,.2532384,.1339312,.3725456,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22025,,,
Date=22068,1.467881,.3883062,2.547456,0,1,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22068,,,
Date=22037,.544279,.4338743,.6546836,0,1,83452,.7758597,covid_1_pc,businesses,m5_lags,Date=22037,,,
Date=22066,1.023086,.845592,1.20058,0,1,83452,.7758597,covid_1_pc,alcohol,m5_lags,Date=22066,,,
Date=22018,.1444868,.0751692,.2138044,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22018,,,
Date=22052,.7859438,.6517138,.9201739,0,1,83452,.7758597,covid_1_pc,events,m5_lags,Date=22052,,,
Date=22029,.3857475,-.4912252,1.26272,0,0,83452,.7758597,covid_1_pc,masks,m5_lags,Date=22029,,,
local_alcohol,.0489678,-1.133974,1.231909,0,0,83452,.1380075,deaths,fines,m5_lags,local_alcohol,,1,
local_alcohol,.0582763,-.0149101,.1314627,0,0,83452,.1380075,deaths,curfew,m5_lags,local_alcohol,,1,
local_alcohol,.0402136,-.0011147,.0815418,0,0,83452,.1380075,deaths,curfew,m5_lags,local_alcohol,,1,
local_alcohol,-.058153,-7.654152,7.537846,0,0,83452,.1380075,deaths,fines,m5_lags,local_alcohol,,1,
local_alcohol,.0153325,-.0277605,.0584255,0,0,83452,.1380075,deaths,curfew,m5_lags,local_alcohol,,1,
local_alcohol,.0147482,-.0386502,.0681465,0,0,83452,.1380075,deaths,curfew,m5_lags,local_alcohol,,1,
local_alcohol,.0969145,-8.377303,8.571132,0,0,83452,.1380075,deaths,fines,m5_lags,local_alcohol,,1,
local_alcohol,.0560733,-1.269284,1.38143,0,0,83452,.1380075,deaths,fines,m5_lags,local_alcohol,,1,
local_businesses#local_curfew,225.3659,-23981.74,24432.47,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-151.0771,-15445.89,15143.74,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,29.43245,-3195.937,3254.802,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-91.58163999999999,-11822.69,11639.53,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-56.46913,-6538.571,6425.633,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,114.0184,-12705.99,12934.03,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-113.218,-12852.62,12626.18,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-104.1015,-11260.07,11051.87,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-56.75011,-5380.535,5267.035,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,137.5541,-15239.21,15514.31,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,159.3262,-17906.74,18225.4,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-255.7309,-27777.31,27265.84,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,17.9002,-1898.718,1934.518,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-58.83443,-6919.24,6801.571,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,176.2635,-18756.05,19108.58,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-101.1513,-11504.84,11302.53,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,9.181756999999999,-489.6078,507.9713,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,203.2803,-21651.85,22058.41,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,116.3439,-13083.63,13316.32,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-34.82326,-3898.158,3828.512,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-169.4811,-17002.76,16663.8,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-24.68328,-3655.947,3606.58,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-26.93252,-1898.074,1844.209,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,21.68157,-1033.825,1077.188,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,-73.32264000000001,-8018.66,7872.015,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_businesses#local_curfew,107.7019,-11832.49,12047.89,1,0,83452,.1380075,deaths,fines,m5_lags,local_businesses,local_curfew,2,4
local_checkpoints#local_curfew,-7.356403,-1102.105,1087.393,1,0,83452,.1380075,deaths,fines,m5_lags,local_checkpoints,local_curfew,3,4
local_checkpoints#local_curfew,-37.03503,-4820.756,4746.686,1,0,83452,.1380075,deaths,fines,m5_lags,local_checkpoints,local_curfew,3,4
local_checkpoints#local_curfew,11.06755,-1216.472,1238.607,1,0,83452,.1380075,deaths,fines,m5_lags,local_checkpoints,local_curfew,3,4
local_checkpoints#local_curfew,169.5287,-18168.51,18507.57,1,0,83452,.1380075,deaths,fines,m5_lags,local_checkpoints,local_curfew,3,4
local_checkpoints#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_checkpoints,local_curfew,3,4
local_checkpoints#local_curfew,0,0,0,1,0,83452,.1380075,deaths,fines,m5_lags,local_checkpoints,local_curfew,3,4
local_checkpoints#local_curfew,-29.96716,-2356.399,2296.464,1,0,83452,.1380075,deaths,fines,m5_lags,local_checkpoints,local_curfew,3,4
local_checkpoints#local_curfew,12.86537,-1402.343,1428.074,1,0,83452,.1380075,deaths,fines,m5_lags,local_checkpoints,local_curfew,3,4
local_checkpoints#local_curfew,105.274,-11450.08,11660.63,1,0,83452,.1380075,deaths,fines,m5_lags,local_checkpoints,local_curfew,3,4
